object_id,category,course_id,size_mb,tier_static,freq_7d,recency_days,assoc_score,access_cnt_next_7d,label_hot_next_7d
f345fcbfa89f55c6,system_log,,7.411,hot,0,127,0.0,0,0
d6397899ea206eb9,assignment,2c82cc69703b0375,4.725,warm,1,4,0.039,0,0
7c9d0d7a50ba9b3f,course_material,ace519f0040ddb57,7.286,hot,0,0,0.0188,0,0
91bb0f65fef48925,course_material,c13ed9ad1de59a20,2.604,hot,0,0,0.0365,2,1
cbf162445ca7b456,course_material,33dee8aea0e85b92,10.958,hot,1,0,0.0582,0,0
2b0b91a623b845fa,course_material,b9b10b7882e3282a,2.449,hot,0,36,0.0354,0,0
4552ae7a8fd8b34f,assignment,a04ed6ee985d5e5d,18.684,warm,0,999,0.0413,0,0
e73b0f59b55f2167,media,7323f444df5a6c4a,16.903,warm,0,61,0.0416,0,0
fb946f20ad478c7c,exam_material,c47900dbc0e95cfe,22.106,warm,0,156,0.0357,0,0
3f0ee2d7da4ab09d,course_material,2c82cc69703b0375,12.531,hot,1,0,0.039,0,0
20744ecfcc475f50,course_material,508990bd129fd8cd,65.899,warm,1,7,0.035,0,0
445371799845a157,assignment,4b49f809c25348f7,2.87,warm,0,18,0.028,0,0
0c13222b91b11eeb,course_material,5d08c9104c71cecb,18.018,hot,0,0,0.0556,0,0
36141e6c861c118e,media,6f685b094708f0b9,2.3,warm,0,24,0.0188,0,0
6da0be26e02018ce,grades,03d32b1b2ab281b3,4.647,hot,0,999,0.0225,0,0
02d288bf597b03ab,media,af8389cbb937077f,78.467,warm,0,10,0.0177,0,0
f155a5077ff6c578,assignment,eb29824e09b09b08,3.867,warm,0,11,0.0203,0,0
1b8d85ebc1beb261,archive,,2.852,warm,0,999,0.0,0,0
fd1665dc323f8c20,media,73913dd5aaafbe3e,13.235,warm,1,0,0.0453,1,1
c54bee4784b831b9,media,9c83efb51e845c9d,493.236,cold,0,32,0.0331,0,0
0fc39d1dcb6f2208,media,e060c3475f5417d0,15.011,warm,1,0,0.0206,1,1
89f9bbc62d6a2bfc,media,e071d15a8a7b6a14,2.696,warm,0,32,0.0254,0,0
e5b4486ca45d41ac,archive,,4.127,warm,0,0,0.0,0,0
4c2b654cfdc765c3,assignment,d28b717b793966d4,11.009,warm,0,0,0.021,1,1
b32cdc4a3455b3ff,course_selection_data,e3d7132fc56c8b3b,66.643,warm,0,250,0.0541,0,0
33d876eebe9b8f66,assignment,9bd3501630fb1021,40.0,warm,0,400,1.0,0,0
53b506872d915a68,assignment,46c7799ed9b1c3ad,13.604,warm,1,0,0.0199,0,0
b4dcb9150a3140cf,grades,a89bd2da427906fb,3.75,hot,0,62,0.0309,0,0
735949f8d3499fde,media,3d2ee09f62a44aef,3.952,warm,0,662,0.0376,0,0
094ace4390059b24,course_material,1c2ae742e8a3617e,10.339,hot,0,657,0.0206,0,0
4c2e6bf17d2e1995,media,33dee8aea0e85b92,2.23,warm,0,0,0.0582,1,1
843a9dd6d7055684,system_log,,4.691,hot,0,373,0.0,0,0
53cf69f6cf365ec6,media,d414b2bc2db72d44,2.988,warm,0,999,0.0298,0,0
46174e9522c1e11b,media,7ab34ea1de68c5a2,5.631,warm,0,19,0.0751,0,0
aed67a33163ae395,course_material,a1c7484032d7f6ac,17.224,hot,0,0,0.0192,0,0
984a4aad0c4798eb,media,72e034ba87b8602b,5.047,warm,0,67,0.0177,0,0
f5820a7c6656be8a,assignment,3ad0c0074adf9ddc,2.354,warm,1,0,0.0343,0,0
4ab3357bcd05d507,grades,006d1f148aff6db1,1.954,hot,0,141,0.07,0,0
fad7707685a78a9c,course_material,c2e92f86d2f15aca,2.164,hot,1,7,0.1444,0,0
48585c6b6bc28d0b,assignment,65298a2b28dcfa1e,11.181,warm,1,0,0.056,1,1
19750e63d2f010c6,course_material,03d32b1b2ab281b3,4.779,hot,0,251,0.0225,0,0
82dd5ed995c942bd,grades,a04ed6ee985d5e5d,4.875,hot,0,30,0.0413,0,0
3d0d8679266bb7ab,course_material,00af4dae5788ea8a,13.046,hot,0,26,0.0516,0,0
c2f7bd293a8e4bc0,assignment,9e23419af015ecb3,57.856,warm,0,38,0.0232,0,0
eccf8dd5f9158518,course_material,508990bd129fd8cd,4.455,hot,0,8,0.035,0,0
95894b934fd575d8,system_log,,3.878,hot,2,0,0.0,0,0
58f21ae36fd3c519,assignment,9067bea7b6dab176,1.345,warm,0,0,0.0254,1,1
d6586d663ee91c4d,course_material,c3766368c2551bed,6.344,hot,0,11,0.0195,0,0
c7125c15c45283bc,media,8bd851da6e564289,1.995,warm,0,0,0.0188,0,0
f6252a80193840d6,assignment,73913dd5aaafbe3e,136.384,warm,0,999,0.0453,0,0
e079f034e87e363e,archive,,2.007,warm,0,999,0.0,0,0
baf840df369a361d,system_log,,20.747,hot,0,12,0.0,0,0
02cb0376d2224b5d,grades,edb7afe9133b3be0,1.432,hot,0,0,0.018,0,0
8a81d3f1aacb94f3,grades,573348618d714aab,5.361,hot,1,0,0.0155,0,0
7c4fedaf45a7d392,media,571a4b973a2dc01d,2.625,warm,2,3,0.0575,0,0
b96b095e966b8b42,assignment,16c3894a6f74a960,18.78,warm,0,26,0.0306,0,0
95fd131e615f953e,media,ea1c483d095f25d7,6.465,warm,1,5,0.0438,0,0
cef72449610fb44f,media,04cc333ee6cf3edb,144.808,warm,0,13,0.0331,0,0
afbc71383c04722d,exam_material,2306ffc537533f15,4.136,warm,0,506,0.0206,0,0
9e3e2e53f246b207,media,b226579cff6a8ae6,2.359,warm,0,0,0.0254,1,1
bf76f7bf5e0f14a5,assignment,cea688b9a6d67583,23.369,warm,0,537,0.1083,0,0
9488d596d2c5b214,course_material,d414b2bc2db72d44,3.195,hot,2,0,0.0298,1,1
ce426ece6e5a470a,course_material,905b73469fcb56db,5.08,hot,0,37,0.0681,0,0
7198a376eccd1a3a,media,85df5c636c5dca24,8.737,warm,0,34,0.039,0,0
dd536ada92f4bbb0,grades,86cd05b4dc69d310,3.836,hot,0,0,0.0192,0,0
97519d950179df14,exam_material,4b0ccc6d9f816453,14.559,warm,0,36,0.0494,0,0
6516ef33505bda46,media,1830c9d78d3bfc1e,59.029,warm,0,22,0.0387,0,0
2f7e0d74c4e4c448,system_log,,158.434,warm,0,0,0.0,0,0
2824fdcd47bee44e,system_log,,3.734,hot,0,999,0.0,0,0
50c5b5177ca53a6a,exam_material,4f37a4e4f88f03f2,8.6,warm,0,999,0.0372,0,0
20ab689e6fa68fc8,archive,,134.06,warm,0,313,0.0,0,0
b287e3970333c0c7,course_material,af8389cbb937077f,5.854,hot,0,792,0.0177,0,0
d7a4206355b15baa,assignment,e02d3b996c65f950,1.641,warm,0,18,0.0107,0,0
ee7e16f01063e664,course_material,41b9801fb8f8d58b,1.859,hot,0,220,0.0324,0,0
eaf7fc3c193abc27,course_material,b27dc22a1a835178,8.768,hot,0,434,0.0125,0,0
faaf334cfb6c6e77,assignment,e9bd82c2fe6ff3ff,115.036,warm,0,999,0.056,0,0
05d302303a53dadc,assignment,3ad0c0074adf9ddc,55.824,warm,0,141,0.0343,0,0
1fa738a985557669,course_material,905b73469fcb56db,8.912,hot,0,0,0.0681,1,1
a1af216523ced87c,archive,,10.575,warm,0,999,0.0,0,0
8fa640a97196d260,media,c9782ac56a6553f9,103.377,warm,0,0,0.1271,0,0
075704e0a2c1c823,course_material,ebda7aa381564c63,3.536,hot,0,0,0.035,0,0
8f6494f394103d0d,assignment,5a2121589ae73c72,72.747,warm,0,999,0.0475,0,0
41efe4aae5b95d42,course_material,734ee4c63343e7ab,3.904,hot,0,42,0.0365,0,0
a21a71ef9e4a8897,assignment,e071d15a8a7b6a14,5.82,warm,1,4,0.0254,0,0
92f5171bfb715b58,assignment,fe14fcf289decc72,2.874,warm,2,0,0.1963,0,0
349c721c45f43ad0,media,4afa3e3588323fe0,452.581,cold,0,999,0.053,0,0
38a6c02469bf3e17,course_material,af8389cbb937077f,11.259,hot,0,29,0.0177,0,0
c10fa8a3d9df6d34,course_material,8e78469a70315cf6,146.448,warm,0,11,0.0199,0,0
82ee245b1c156a5c,media,05053b8fe67e1a53,1.097,warm,1,3,0.0221,0,0
de7ba950a7c5597c,assignment,5a90572283e45a1f,8.682,warm,0,999,0.0262,0,0
4ad9978f63791313,media,9bd3501630fb1021,1.386,warm,1,3,1.0,0,0
a52d19c61d0dd571,course_material,0c7f63d243def603,10.171,hot,0,999,0.0365,0,0
dd742836a0849b0b,assignment,8a8b7e88b52d90f7,4.451,warm,0,23,0.0361,0,0
a587cdca8bd66049,media,b226579cff6a8ae6,4.842,warm,0,9,0.0254,0,0
51ff2dfd37b8ee4a,assignment,ff908f573ba3e326,3.572,warm,0,0,0.0214,2,1
6c2f151d866d87e6,assignment,3d2ee09f62a44aef,9.471,warm,0,0,0.0376,0,0
7390448677c097b8,assignment,b5502d580cc06b77,4.392,warm,0,23,0.0295,0,0
3e0d7c23e5d4a016,course_material,16b813329acd83c5,2.652,hot,0,999,0.039,0,0
1b55a1204cce9caa,course_material,84ed49b0eb56c9e3,1.805,hot,0,9,0.0302,0,0
30fa4b7d9544a7ec,system_log,,8.359,hot,1,5,0.0,0,0
8fda6bd8afe15384,course_material,9c83efb51e845c9d,3.325,hot,0,21,0.0331,0,0
27036807c132d969,system_log,,1.167,hot,0,37,0.0,0,0
7c3b6155e88f3568,course_material,25fb5f44e017c692,5.463,hot,0,0,0.0192,0,0
0a1b509bc2f113f9,exam_material,5a625c1d746e4c96,1.953,warm,0,999,0.0328,0,0
4bbc04abafc777e5,media,c2e92f86d2f15aca,12.83,warm,0,999,0.1444,0,0
f0642d4088f210f9,assignment,72e034ba87b8602b,1.343,warm,1,2,0.0177,0,0
df4bde677d1ad460,assignment,1cc0fca44104ef86,11.371,warm,0,999,0.0169,0,0
b60a02bbbf272c7c,course_material,571a4b973a2dc01d,3.871,hot,0,0,0.0575,0,0
10fa5135ae813333,course_material,41b9801fb8f8d58b,7.986,hot,0,17,0.0324,0,0
8c5da9ba3540a220,media,67fe051b3bc725ba,5.751,warm,1,0,0.0236,0,0
c0206cb854f80ea5,course_material,4558b3561c62c313,8.172,hot,0,0,0.0354,0,0
9342c897f470791a,course_material,cea688b9a6d67583,7.433,hot,1,6,0.1083,0,0
75b0a99630565d5e,grades,e834f61ba1a3cef5,40.0,warm,0,0,0.0232,0,0
74806cbf0d35c964,system_log,,1.498,hot,0,165,0.0,0,0
d3262aa35becac3f,media,b9b10b7882e3282a,19.781,warm,0,8,0.0354,0,0
f9515bd7846b313f,assignment,905b73469fcb56db,11.521,warm,0,999,0.0681,0,0
ce1a700a1e8d9eaf,course_material,2045b10062032292,1549.091,cold,0,247,0.0339,0,0
b8dd48abfefbba38,media,80ee204f4fa5ae48,40.0,warm,0,0,0.0239,0,0
d3bb8d67a39a443b,assignment,3cf10b7f4b046d68,4.781,warm,0,0,0.0221,0,0
40c4a520a9a3ea54,media,9c83efb51e845c9d,6.608,warm,0,999,0.0331,0,0
bd11ed01d7f9f29f,media,e9ffd06158e6b10f,4.972,warm,0,705,0.0144,0,0
2ede691c6bf76c49,exam_material,c15f5b32f70f20b2,2.63,warm,0,0,0.0199,0,0
060c38246d2d93b9,system_log,,183.009,warm,0,0,0.0,0,0
054f1c53f9298971,system_log,,4.907,hot,0,138,0.0,0,0
905745a606a07d25,assignment,9067bea7b6dab176,152.565,warm,0,28,0.0254,0,0
6bd02181386012c0,course_material,2045b10062032292,12.153,hot,1,0,0.0339,0,0
942330cbb1eeab43,assignment,4aed653dd3d2d86e,6.743,warm,0,21,0.0236,0,0
b7725a29a1d494d6,course_material,47af400cd250aa1b,5.525,hot,0,18,0.0976,0,0
d43e00d782d43c52,course_material,4b49f809c25348f7,5.557,hot,0,33,0.028,0,0
430073743cabd467,course_material,ce2da181e736d848,56.845,warm,0,53,0.0276,0,0
9e1911c164220d40,media,0df899d762f27e49,1.972,warm,0,577,0.0442,0,0
6ad90dfe9633bd44,course_material,46c7799ed9b1c3ad,1.626,hot,0,0,0.0199,0,0
4cd043505d4c72dd,exam_material,78332598bcf3c64a,55.863,warm,0,0,0.0313,0,0
b1699771f100fd1c,course_material,c868e5fe6181457c,5.097,hot,0,999,0.0225,0,0
cce0aa4773fc72fd,course_material,8528d71804a08a5f,4.047,hot,0,0,0.0302,1,1
feedd0e7db807f1d,course_material,8632e76d6f0cf7f8,4.404,hot,0,0,0.0453,0,0
f577e601485512d1,assignment,72e034ba87b8602b,88.567,warm,0,30,0.0177,0,0
03072e307100efb9,course_material,ea6efc6e46946428,38.2,hot,0,744,0.0239,0,0
b86655ffd96e36a8,course_material,5ccaed55abe3ffdc,1.775,hot,0,8,0.0372,0,0
8aa9d4ab4b8f0063,system_log,,15.426,hot,0,0,0.0,0,0
64363cbad47f9578,assignment,92998c14935b8b6e,2.621,warm,0,618,0.0302,0,0
c1dcaade564fe1e1,media,1b0b3b46bbcefb4d,2.442,warm,0,281,0.0195,0,0
a63340d3243935ae,course_material,6f3ad8f9400f7e09,5.447,hot,0,31,0.0221,0,0
2abc08c8e91a52e4,assignment,16b813329acd83c5,12.197,warm,0,0,0.039,1,1
58957805d5149ee6,course_material,904721d37234817c,1.051,hot,0,0,0.0199,0,0
066e947686f447e4,course_material,c9782ac56a6553f9,6.361,hot,1,4,0.1271,0,0
8568213b5e991ad5,assignment,5d08c9104c71cecb,60.53,warm,0,670,0.0556,0,0
e138db6430b464a5,course_material,4afa3e3588323fe0,574.7,cold,1,4,0.053,0,0
8b8e2ad98f027b33,assignment,97830a98ab463399,8.015,warm,0,40,0.0317,0,0
27874cba27f8048e,assignment,925c43819a14ca15,14.772,warm,0,999,0.0508,0,0
dc1bea29316d6ba1,course_material,2b4e3674e2cb461a,6.014,hot,0,15,0.0387,0,0
ee49e6a25b5b5a30,course_selection_data,474e9c2852b7d89a,422.204,cold,0,999,0.0092,0,0
55beba7e6811ffe4,assignment,4f37a4e4f88f03f2,29.212,warm,0,0,0.0372,1,1
2363cc59503e75b1,course_material,f5662b6d122d8f5b,2.27,hot,0,0,0.0328,0,0
eacda1eee6f6dbf3,media,ccbd83b2e1fb03b9,75.559,warm,0,550,0.025,0,0
253db700a430b74a,course_selection_data,5ccaed55abe3ffdc,11.737,hot,0,58,0.0372,0,0
e1fdd5a7574a60eb,exam_material,414fc03289ed9088,5.577,warm,0,24,0.0343,0,0
8d7105cfd032725d,media,ea1c483d095f25d7,4.566,warm,1,0,0.0438,0,0
ce625d7b64b9c23b,media,e3d7132fc56c8b3b,246.291,warm,0,33,0.0541,0,0
e77172505021b6a3,media,c868e5fe6181457c,17.872,warm,0,26,0.0225,0,0
7d8555d3644dec92,system_log,,4.517,hot,0,0,0.0,0,0
e4c81477ebc4d650,assignment,7323f444df5a6c4a,6.467,warm,1,0,0.0416,0,0
2b01a42bf5be0317,course_material,47af400cd250aa1b,3.498,hot,0,0,0.0976,0,0
aff91d675daf3aee,assignment,2306ffc537533f15,14.893,warm,0,22,0.0206,0,0
fa07ee2647502b4c,system_log,,69.846,warm,0,11,0.0,0,0
e8feab9eb78dd315,assignment,c9782ac56a6553f9,88.162,warm,0,17,0.1271,0,0
397ec5e3d827362f,media,a8c38132fabd2ef8,3.156,warm,0,26,0.0387,0,0
470ee18995cfd407,course_material,97830a98ab463399,6.414,hot,1,0,0.0317,0,0
ebfa05260656a72a,grades,d28b717b793966d4,9.73,hot,0,999,0.021,0,0
efee2b1abae50f0d,media,5a625c1d746e4c96,2731.305,cold,1,2,0.0328,0,0
061041015727f321,assignment,d489ae66a6688343,29.112,warm,0,27,0.049,0,0
0c70b7efc71a999d,archive,,2.819,warm,0,999,0.0,0,0
70b126254c77b791,system_log,,6.155,hot,0,0,0.0,0,0
a6c87ea060fd5103,assignment,c4ec220862c2342c,0.582,warm,1,0,0.0372,2,1
98553a9a9431a50b,assignment,00af4dae5788ea8a,4.544,warm,0,999,0.0516,0,0
7eec99ac8c3a6285,assignment,a7637e7599c9e092,6.259,warm,0,37,0.0262,0,0
164d0e7378d51888,grades,e564501d558d12c6,86.844,warm,0,37,0.0328,0,0
89e32c6339f4c042,system_log,,1.856,hot,0,0,0.0,0,0
bb2ec2e7d0278832,media,d414b2bc2db72d44,6.787,warm,0,59,0.0298,0,0
155f0d52a01780b6,archive,,68.755,warm,1,4,0.0,0,0
a7daf914295dc893,course_material,00af4dae5788ea8a,1.196,hot,0,0,0.0516,0,0
4af178430380b47c,course_material,7323f444df5a6c4a,4.377,hot,0,16,0.0416,0,0
8ce34c002bc1f4bd,course_material,4e3a635cec6cfd05,105.83,warm,0,999,0.0398,0,0
ca8d6817e28454fb,exam_material,73aef6cbddf3cde2,7.808,warm,0,307,0.0236,0,0
d82b2b366788438a,assignment,d489ae66a6688343,2.21,warm,0,696,0.049,0,0
67dd818d19672e2d,assignment,ce2da181e736d848,40.0,warm,0,94,0.0276,0,0
db045c4f3c1be53b,course_material,571a4b973a2dc01d,5.274,hot,1,0,0.0575,0,0
b059b2e299e6bd42,course_material,414fc03289ed9088,5.971,hot,0,66,0.0343,0,0
9de1fed45c537885,media,97830a98ab463399,24.575,warm,0,0,0.0317,0,0
038c75c96c0fb643,media,905b73469fcb56db,9.753,warm,0,57,0.0681,0,0
00c346a9938012b5,media,3c0fa05af17095fd,4.482,warm,0,999,0.0177,0,0
aba39a6b94245ba9,archive,,15.696,warm,0,999,0.0,0,0
f4f1d6133e0501b9,assignment,cea688b9a6d67583,41.602,warm,0,0,0.1083,0,0
90daf5327019e5d5,course_material,9bd3501630fb1021,62.87,warm,1,3,1.0,0,0
47570a13341ce9d0,course_material,3ad0c0074adf9ddc,18.644,hot,1,0,0.0343,0,0
b8da7a98dff6b425,grades,b89f422d8a9f62ac,4.145,hot,2,0,0.021,0,0
21e24433c1d649cf,course_material,2d7e8125d8eb7688,4.566,hot,0,0,0.0442,0,0
01a8ff876518af0a,assignment,fdbfec5902c59f51,40.844,warm,0,999,0.0247,0,0
0f6faa5528a77757,course_material,571a4b973a2dc01d,10.649,hot,1,0,0.0575,2,1
1419433e912ddeea,course_material,1cb13ec9b34abfa2,1.937,hot,0,0,0.0538,0,0
231d7b3454826e19,course_material,00af4dae5788ea8a,4.754,hot,0,149,0.0516,0,0
e448412cfad5f98d,media,4558b3561c62c313,4.007,warm,0,23,0.0354,0,0
8dfa4c17419f7d3c,media,edb7afe9133b3be0,2.642,warm,0,0,0.018,0,0
7c7ad811cfe7f239,media,44301c57119a4762,1338.8,cold,0,25,0.046,0,0
4362f8aeeaea8759,media,c4ec220862c2342c,9.141,warm,0,0,0.0372,0,0
cd6e1f4715a731ce,course_material,0eb45c13ab06ea00,3.168,hot,0,0,0.0508,0,0
72031dd81b711fd2,course_material,571a4b973a2dc01d,8.444,hot,1,5,0.0575,0,0
146d6c072fa6c0cf,archive,,3.344,warm,0,999,0.0,0,0
1726a66de1401d5a,course_material,65298a2b28dcfa1e,44.355,warm,0,0,0.056,0,0
4d5eed52fa3276a9,course_material,cea688b9a6d67583,444.28,cold,0,8,0.1083,0,0
d627cb10c45de6fe,course_material,f4e740b82318df49,10.504,hot,1,0,0.0317,0,0
0c7347784c1947ea,course_material,1bec4f70b5f55e86,6.607,hot,0,999,0.1348,0,0
08e12bddf8c59ea7,archive,,7.526,warm,1,0,0.0,0,0
57269d7ed207bd5d,media,925c43819a14ca15,2.056,warm,1,3,0.0508,0,0
ae17fd0a9c2dfd65,media,cea688b9a6d67583,56.549,warm,0,0,0.1083,0,0
c6768e68e99b80f2,exam_material,508990bd129fd8cd,16.661,warm,0,30,0.035,0,0
3e79ed4c8b0273b2,course_material,8632e76d6f0cf7f8,5.269,hot,0,0,0.0453,0,0
ce98016486964da2,system_log,,4.736,hot,1,0,0.0,0,0
293fee6331fb31fc,media,03d32b1b2ab281b3,0.956,warm,1,2,0.0225,0,0
70d1ab3dbf0d6a0c,course_material,4fc300301db590a0,3.445,hot,0,0,0.0379,1,1
d2dc5143096ccafb,assignment,571a4b973a2dc01d,5.222,warm,0,10,0.0575,0,0
bd79fa63395fe3c6,course_material,ebda7aa381564c63,6.053,hot,1,4,0.035,0,0
300db7b5468baf50,course_material,ad783e60ac2607ce,68.068,warm,1,0,0.0239,0,0
5ecd81e22a483f65,system_log,,10.446,hot,0,0,0.0,0,0
bde418d61382a87e,media,508990bd129fd8cd,2.719,warm,0,17,0.035,0,0
de15b099ada795b7,media,7b05c838d3e89d02,87.406,warm,0,72,0.0169,0,0
f21f86bb3316122c,media,937e072bbc67396d,1.733,warm,0,12,0.0302,0,0
27612a0eab2a5b41,exam_material,508990bd129fd8cd,9.954,warm,0,0,0.035,0,0
c76a573dde8e4825,course_material,e83047c239389e78,4.54,hot,0,0,0.0239,0,0
e092386bdd89c755,system_log,,6.712,hot,0,17,0.0,0,0
b8a4cd5ee1720c01,archive,,5.407,warm,0,999,0.0,0,0
89ec2cca5508c96c,course_material,65298a2b28dcfa1e,5.548,hot,2,0,0.056,1,1
1630f25e0189213c,assignment,facd0db042a6880c,7.388,warm,0,0,0.0781,1,1
626adf018ab42f5c,grades,b8fb82845a12f89e,2.028,hot,0,0,0.0232,0,0
14db08f897e767f2,course_material,8632e76d6f0cf7f8,13.297,hot,0,11,0.0453,0,0
5fb0643b693b6bbc,media,ce2da181e736d848,29.285,warm,0,999,0.0276,0,0
5ad45a977dcdf037,media,85df5c636c5dca24,3.776,warm,0,248,0.039,0,0
10b54350fa2e67cd,system_log,,11.772,hot,0,9,0.0,0,0
c6625a89fc2f085c,course_material,03bd11ccc318092b,2.756,hot,2,5,0.0199,0,0
29fdf63ee65c7c32,media,97830a98ab463399,49.916,warm,0,0,0.0317,1,1
3cf5c7d10157c482,system_log,,6.028,hot,0,0,0.0,0,0
20fd5f3124aa6147,course_material,47af400cd250aa1b,122.99,warm,74,0,0.0976,76,1
9ea39b4399b3a4ad,grades,508990bd129fd8cd,10.681,hot,0,999,0.035,0,0
45e5dd2d9af6419a,course_material,905b73469fcb56db,7.567,hot,0,19,0.0681,0,0
e6b8a223ed7c031b,course_material,00af4dae5788ea8a,479.561,cold,1,0,0.0516,0,0
f3fb0fae6526d12e,course_material,b5502d580cc06b77,5.259,hot,0,26,0.0295,0,0
3e4c858f476c413d,assignment,7dcd0b7f5c539a77,5.976,warm,0,999,0.0225,0,0
bc1b0bf1a012b638,course_selection_data,d414b2bc2db72d44,72.986,warm,0,16,0.0298,0,0
a60cda98d4140582,media,c2e92f86d2f15aca,2.402,warm,0,0,0.1444,0,0
4587a248235fd116,course_material,4558b3561c62c313,10.777,hot,0,12,0.0354,0,0
06486db1ec36e69c,media,5d40daa4950f6a73,99.777,warm,0,15,0.0144,0,0
2f90544a5f13147b,course_material,0ef99458a0d0bd10,155.204,warm,0,999,0.011,0,0
d66f4ca4138948a9,course_material,0c7f63d243def603,4.425,hot,0,169,0.0365,0,0
a7416324e11dd513,assignment,1514acdea4b17a47,94.879,warm,0,0,0.0626,0,0
1ec83acdb33b88a4,assignment,b89f422d8a9f62ac,438.899,cold,0,41,0.021,0,0
4804a8ac04d5a673,course_material,e3d7132fc56c8b3b,4.552,hot,1,4,0.0541,0,0
3c0927b70bb505d4,media,4558b3561c62c313,1.526,warm,0,0,0.0354,0,0
32627e2b6f90fbe2,system_log,,2.16,hot,0,15,0.0,0,0
d25376283daa35b0,course_material,2306ffc537533f15,3.567,hot,0,0,0.0206,1,1
b6e9c8ce7f210aa0,media,905b73469fcb56db,3.454,warm,0,14,0.0681,0,0
89344099d0b7c624,assignment,03d32b1b2ab281b3,112.748,warm,0,35,0.0225,0,0
7360fd7b17cde54e,course_selection_data,87bfbee40cad8e56,66.474,warm,0,424,0.0103,0,0
13f20cbd034e3498,course_material,7323f444df5a6c4a,62.739,warm,1,0,0.0416,1,1
e2bec9ace94e3aea,system_log,,3.789,hot,0,23,0.0,0,0
4dad5b674ec86ed8,course_material,80ee204f4fa5ae48,7.017,hot,0,0,0.0239,0,0
c413795a16cdf454,course_material,d73ce682db2fc78b,46.282,warm,0,0,0.0177,0,0
7a975eb2d6519304,system_log,,2.108,hot,0,0,0.0,1,1
38dae5d99a35b11f,exam_material,92998c14935b8b6e,6.335,warm,0,12,0.0302,0,0
b508cd76d0c37708,assignment,9c83efb51e845c9d,5.222,warm,0,17,0.0331,0,0
5bd34c76190829ee,course_material,78332598bcf3c64a,15.708,hot,1,2,0.0313,0,0
ca0c6026aeb42224,assignment,00af4dae5788ea8a,612.782,cold,0,36,0.0516,0,0
c57b5f7ca66c1080,course_material,41a30ea4acf8e23c,16.116,hot,1,0,0.0313,0,0
9ff142c8a905a838,media,c9782ac56a6553f9,1.939,warm,0,0,0.1271,0,0
57a0c347ca72eeee,course_material,177222f35a6e6013,1.185,hot,0,999,0.0262,0,0
ff76a03800e87f16,system_log,,5.309,hot,0,17,0.0,0,0
06f41f18a740ee1f,course_material,facd0db042a6880c,2.667,hot,0,999,0.0781,0,0
4af9e1c26b1b6d8b,grades,369bf71d19d43f32,70.752,warm,0,999,0.0228,0,0
6b668d121dd2141d,course_material,78332598bcf3c64a,2.532,hot,0,0,0.0313,1,1
f0c7376b7c6f86c0,media,af8389cbb937077f,7.878,warm,0,166,0.0177,0,0
9e4fbe4cc47b8cfa,course_material,5ccaed55abe3ffdc,92.48,warm,1,5,0.0372,0,0
0682e110c373f8d2,media,e9bd82c2fe6ff3ff,2.816,warm,0,0,0.056,0,0
7df9d1f5fbac75ea,system_log,,6.25,hot,0,29,0.0,0,0
7936ef40aca3bc41,course_material,2ab51ba76d228037,514.319,cold,0,150,0.0162,0,0
f68127d378537ab7,course_material,d28b717b793966d4,2.015,hot,1,0,0.021,0,0
e50997c091680c86,course_material,5a625c1d746e4c96,15.609,hot,0,0,0.0328,0,0
eef8ce61749e005a,media,e3d7132fc56c8b3b,16.523,warm,0,999,0.0541,0,0
372ac16857cdf6fb,media,3d2ee09f62a44aef,51.936,warm,0,0,0.0376,0,0
c811b9de10a33b94,system_log,,27.553,hot,2,1,0.0,0,0
4ea7c7040188a1bf,assignment,f2fe0901e97904e2,2.248,warm,0,26,0.0188,0,0
0f5402ceeb4f6522,exam_material,97830a98ab463399,1.212,warm,0,999,0.0317,0,0
54ab8c1d989e788d,assignment,ebda7aa381564c63,4.235,warm,0,30,0.035,0,0
9b92c1a3226e76af,course_material,d32a0f2130dd0b97,545.946,cold,0,999,0.0173,0,0
6bfa9d42c2cf6574,system_log,,4.968,hot,0,431,0.0,0,0
75fa375ed24bd27a,assignment,72e034ba87b8602b,16.031,warm,0,591,0.0177,0,0
e1e08288d5310d8c,exam_material,98e039659042f0d5,10.972,warm,0,999,0.0199,0,0
55ff45cc5e472621,assignment,b9b10b7882e3282a,114.223,warm,0,17,0.0354,0,0
de641dfb056fcfa1,system_log,,6.344,hot,0,8,0.0,0,0
965fbfb87f213913,archive,,70.218,warm,0,999,0.0,0,0
aeee670f6c20623e,course_material,a5c2b9662e60d3c0,4.936,hot,0,0,0.0203,0,0
76b46312cff43a5a,assignment,c13ed9ad1de59a20,108.64,warm,0,16,0.0365,0,0
1c06b6adee4b2ca5,exam_material,8a8b7e88b52d90f7,432.521,cold,0,999,0.0361,0,0
e3b3a244f97ac65a,grades,15130a0f00967ac5,11.712,hot,0,353,0.0707,0,0
a51db0ae9d7eea6f,assignment,b5502d580cc06b77,10.042,warm,0,999,0.0295,0,0
93eb5fcec6c49b47,assignment,d1a09b824d42d75b,2.284,warm,0,785,0.0457,0,0
56f2bdc75924ab14,system_log,,89.89,warm,0,22,0.0,0,0
e4128261d59c99f1,grades,b52ae67d09e242c1,4.049,hot,0,22,0.0158,0,0
812687d7f9a7ed85,course_material,905b73469fcb56db,1.385,hot,0,617,0.0681,0,0
6b5154cd2f0aae45,media,72e034ba87b8602b,3.727,warm,1,0,0.0177,0,0
